orig_entrada_saida,orig_data,orig_movimentacao,orig_produto,orig_instituicao,orig_quantidade,orig_preco_unitario,orig_valor_operacao,entrada_saida,data_iso,movimentacao_limpa,produto_limpo,instituicao_limpa,quantidade_numerica,preco_unitario_numerico,tipo_evento_normalizado,operacao_normalizada,ativo_ticker,ativo_nome_limpo,instituicao_normalizada,valor_total_numerico,auditoria_valor_original,categoria_evento,impacto_caixa,impacto_posicao,impacto_custo_medio,necessidade_revisao_manual,inconsistencia_qtd_preco_valor,motivo_revisao
Credito,29/09/2025,Transferência - Liquidação,HGBS11 - HEDGE BRASIL SHOPPING FDO INV IMOB,BANCO BTG PACTUAL S/A,3,20.21,60.63,CREDITO,2025-09-29,Transferência - Liquidação,HGBS11 - HEDGE BRASIL SHOPPING FDO INV IMOB,BANCO BTG PACTUAL S.A.,3,20.21,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,BANCO BTG PACTUAL S.A.,60.63,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""HGBS11 - HEDGE BRASIL SHOPPING FDO INV IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""20.21"",""valor_operacao"":""60.63""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,ITSA4 - ITAUSA S.A.,BANCO BTG PACTUAL S/A,5,11.37,56.85,CREDITO,2025-09-29,Transferência - Liquidação,ITSA4 - ITAUSA S.A.,BANCO BTG PACTUAL S.A.,5,11.37,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,ITSA4,ITAUSA S.A.,BANCO BTG PACTUAL S.A.,56.85,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""ITSA4 - ITAUSA S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""5"",""preco_unitario"":""11.37"",""valor_operacao"":""56.85""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,ITUB4 - ITAU UNIBANCO HOLDING S/A,BANCO BTG PACTUAL S/A,1,38.87,38.87,CREDITO,2025-09-29,Transferência - Liquidação,ITUB4 - ITAU UNIBANCO HOLDING S.A.,BANCO BTG PACTUAL S.A.,1,38.87,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,ITUB4,ITAU UNIBANCO HOLDING S.A.,BANCO BTG PACTUAL S.A.,38.87,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""ITUB4 - ITAU UNIBANCO HOLDING S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""38.87"",""valor_operacao"":""38.87""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,JSRE11 - JS REAL ESTATE MULTIGESTÃO - FII,BANCO BTG PACTUAL S/A,1,61.88,61.88,CREDITO,2025-09-29,Transferência - Liquidação,JSRE11 - JS REAL ESTATE MULTIGESTÃO - FII,BANCO BTG PACTUAL S.A.,1,61.88,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,JSRE11,JS REAL ESTATE MULTIGESTÃO - FII,BANCO BTG PACTUAL S.A.,61.88,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""JSRE11 - JS REAL ESTATE MULTIGESTÃO - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""61.88"",""valor_operacao"":""61.88""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,JURO11 - SPARTA INFRA FIC FI INFRA RENDA FIXA CP,BANCO BTG PACTUAL S/A,1,99.84,99.84,CREDITO,2025-09-29,Transferência - Liquidação,JURO11 - SPARTA INFRA FIC FI INFRA RENDA FIXA CP,BANCO BTG PACTUAL S.A.,1,99.84,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,JURO11,SPARTA INFRA FIC FI INFRA RENDA FIXA CP,BANCO BTG PACTUAL S.A.,99.84,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""JURO11 - SPARTA INFRA FIC FI INFRA RENDA FIXA CP"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""99.84"",""valor_operacao"":""99.84""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,BANCO BTG PACTUAL S/A,1,94.34,94.34,CREDITO,2025-09-29,Transferência - Liquidação,KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,1,94.34,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,94.34,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""KNCA11 - KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""94.34"",""valor_operacao"":""94.34""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S/A,1,105.03,105.03,CREDITO,2025-09-29,Transferência - Liquidação,KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,1,105.03,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,KNCR11,KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,105.03,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""KNCR11 - KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""105.03"",""valor_operacao"":""105.03""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S/A,10,8.74,87.4,CREDITO,2025-09-29,Transferência - Liquidação,KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S.A.,10,8.74,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S.A.,87.4,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""KNSC11 - KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""10"",""preco_unitario"":""8.74"",""valor_operacao"":""87.4""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,MILL11 - IT NOW MORNINGSTAR US DIGITAL LIFESTYLE FUNDO DE ÍNDICE,BANCO BTG PACTUAL S/A,1,81.85,81.85,CREDITO,2025-09-29,Transferência - Liquidação,MILL11 - IT NOW MORNINGSTAR US DIGITAL LIFESTYLE FUNDO DE ÍNDICE,BANCO BTG PACTUAL S.A.,1,81.85,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,MILL11,IT NOW MORNINGSTAR US DIGITAL LIFESTYLE FUNDO DE ÍNDICE,BANCO BTG PACTUAL S.A.,81.85,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""MILL11 - IT NOW MORNINGSTAR US DIGITAL LIFESTYLE FUNDO DE ÍNDICE"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""81.85"",""valor_operacao"":""81.85""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,MXRF11 - MAXI RENDA FDO INV IMOB - FII,BANCO BTG PACTUAL S/A,10,9.81,98.1,CREDITO,2025-09-29,Transferência - Liquidação,MXRF11 - MAXI RENDA FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,10,9.81,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,MXRF11,MAXI RENDA FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,98.1,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""MXRF11 - MAXI RENDA FDO INV IMOB - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""10"",""preco_unitario"":""9.81"",""valor_operacao"":""98.1""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,PATL11 - PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S/A,1,58.47,58.47,CREDITO,2025-09-29,Transferência - Liquidação,PATL11 - PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,1,58.47,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,PATL11,PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,58.47,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PATL11 - PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""58.47"",""valor_operacao"":""58.47""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,PETR4 - PETROLEO BRASILEIRO S/A - PETROBRAS,BANCO BTG PACTUAL S/A,2,32.4,64.8,CREDITO,2025-09-29,Transferência - Liquidação,PETR4 - PETROLEO BRASILEIRO S.A. - PETROBRAS,BANCO BTG PACTUAL S.A.,2,32.4,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,PETR4,PETROLEO BRASILEIRO S.A. - PETROBRAS,BANCO BTG PACTUAL S.A.,64.8,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PETR4 - PETROLEO BRASILEIRO S/A - PETROBRAS"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""32.4"",""valor_operacao"":""64.8""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,PRIO3 - PRIO S.A.,BANCO BTG PACTUAL S/A,1,39.05,39.05,CREDITO,2025-09-29,Transferência - Liquidação,PRIO3 - PRIO S.A.,BANCO BTG PACTUAL S.A.,1,39.05,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,PRIO3,PRIO S.A.,BANCO BTG PACTUAL S.A.,39.05,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PRIO3 - PRIO S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""39.05"",""valor_operacao"":""39.05""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,PSSA3 - PORTO SEGURO S/A,BANCO BTG PACTUAL S/A,1,50.65,50.65,CREDITO,2025-09-29,Transferência - Liquidação,PSSA3 - PORTO SEGURO S.A.,BANCO BTG PACTUAL S.A.,1,50.65,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,PSSA3,PORTO SEGURO S.A.,BANCO BTG PACTUAL S.A.,50.65,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PSSA3 - PORTO SEGURO S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""50.65"",""valor_operacao"":""50.65""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,RZAG11 - FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB,BANCO BTG PACTUAL S/A,6,9.13,54.78,CREDITO,2025-09-29,Transferência - Liquidação,RZAG11 - FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB,BANCO BTG PACTUAL S.A.,6,9.13,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,RZAG11,FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB,BANCO BTG PACTUAL S.A.,54.78,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""RZAG11 - FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""6"",""preco_unitario"":""9.13"",""valor_operacao"":""54.78""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,RZAK11 - RIZA AKIN FDO. INV. IMOB. FII,BANCO BTG PACTUAL S/A,1,81.73,81.73,CREDITO,2025-09-29,Transferência - Liquidação,RZAK11 - RIZA AKIN FDO. INV. IMOB. FII,BANCO BTG PACTUAL S.A.,1,81.73,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,BANCO BTG PACTUAL S.A.,81.73,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""RZAK11 - RIZA AKIN FDO. INV. IMOB. FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""81.73"",""valor_operacao"":""81.73""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,SAPR4 - CIA DE SANEAMENTO DO PARANA - SANEPAR,BANCO BTG PACTUAL S/A,7,7.17,50.19,CREDITO,2025-09-29,Transferência - Liquidação,SAPR4 - CIA DE SANEAMENTO DO PARANA - SANEPAR,BANCO BTG PACTUAL S.A.,7,7.17,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,SAPR4,CIA DE SANEAMENTO DO PARANA - SANEPAR,BANCO BTG PACTUAL S.A.,50.19,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""SAPR4 - CIA DE SANEAMENTO DO PARANA - SANEPAR"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""7"",""preco_unitario"":""7.17"",""valor_operacao"":""50.19""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,SLCE3 - SLC AGRICOLA S.A.,BANCO BTG PACTUAL S/A,3,16.5,49.5,CREDITO,2025-09-29,Transferência - Liquidação,SLCE3 - SLC AGRICOLA S.A.,BANCO BTG PACTUAL S.A.,3,16.5,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,SLCE3,SLC AGRICOLA S.A.,BANCO BTG PACTUAL S.A.,49.5,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""SLCE3 - SLC AGRICOLA S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""16.5"",""valor_operacao"":""49.5""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A,BANCO BTG PACTUAL S/A,1,36.4,36.4,CREDITO,2025-09-29,Transferência - Liquidação,TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S.A.,BANCO BTG PACTUAL S.A.,1,36.4,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,TAEE11,TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S.A.,BANCO BTG PACTUAL S.A.,36.4,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""36.4"",""valor_operacao"":""36.4""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB,BANCO BTG PACTUAL S/A,1,81.65,81.65,CREDITO,2025-09-29,Transferência - Liquidação,TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB,BANCO BTG PACTUAL S.A.,1,81.65,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,BANCO BTG PACTUAL S.A.,81.65,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""81.65"",""valor_operacao"":""81.65""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,TIMS3 - TIM S.A.,BANCO BTG PACTUAL S/A,2,22.88,45.76,CREDITO,2025-09-29,Transferência - Liquidação,TIMS3 - TIM S.A.,BANCO BTG PACTUAL S.A.,2,22.88,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,TIMS3,TIM S.A.,BANCO BTG PACTUAL S.A.,45.76,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""TIMS3 - TIM S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""22.88"",""valor_operacao"":""45.76""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,TRXF11 - TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S/A,1,97.13,97.13,CREDITO,2025-09-29,Transferência - Liquidação,TRXF11 - TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S.A.,1,97.13,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,TRXF11,TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S.A.,97.13,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""TRXF11 - TRX REAL ESTATE FDO. INV. IMOB. - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""97.13"",""valor_operacao"":""97.13""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,UNIP3 - UNIPAR CARBOCLORO S.A.,BANCO BTG PACTUAL S/A,1,62.26,62.26,CREDITO,2025-09-29,Transferência - Liquidação,UNIP3 - UNIPAR CARBOCLORO S.A.,BANCO BTG PACTUAL S.A.,1,62.26,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,UNIP3,UNIPAR CARBOCLORO S.A.,BANCO BTG PACTUAL S.A.,62.26,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""UNIP3 - UNIPAR CARBOCLORO S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""62.26"",""valor_operacao"":""62.26""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,VILG11 - FII VINCI LG,BANCO BTG PACTUAL S/A,1,88.58,88.58,CREDITO,2025-09-29,Transferência - Liquidação,VILG11 - FII VINCI LG,BANCO BTG PACTUAL S.A.,1,88.58,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,VILG11,FII VINCI LG,BANCO BTG PACTUAL S.A.,88.58,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""VILG11 - FII VINCI LG"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""88.58"",""valor_operacao"":""88.58""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,VIVT3 - TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S/A,2,33.2,66.4,CREDITO,2025-09-29,Transferência - Liquidação,VIVT3 - TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S.A.,2,33.2,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,VIVT3,TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S.A.,66.4,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""VIVT3 - TELEFONICA BRASIL S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""33.2"",""valor_operacao"":""66.4""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,VULC3 - VULCABRAS S.A.,BANCO BTG PACTUAL S/A,2,19.49,38.98,CREDITO,2025-09-29,Transferência - Liquidação,VULC3 - VULCABRAS S.A.,BANCO BTG PACTUAL S.A.,2,19.49,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,VULC3,VULCABRAS S.A.,BANCO BTG PACTUAL S.A.,38.98,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""VULC3 - VULCABRAS S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""19.49"",""valor_operacao"":""38.98""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,WEGE3 - WEG S.A.,BANCO BTG PACTUAL S/A,1,36.37,36.37,CREDITO,2025-09-29,Transferência - Liquidação,WEGE3 - WEG S.A.,BANCO BTG PACTUAL S.A.,1,36.37,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,WEGE3,WEG S.A.,BANCO BTG PACTUAL S.A.,36.37,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""WEGE3 - WEG S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""36.37"",""valor_operacao"":""36.37""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,WRLD11 - INVESTO FTSE GLOBAL EQUITIES ETF FII IE,BANCO BTG PACTUAL S/A,1,130.86,130.86,CREDITO,2025-09-29,Transferência - Liquidação,WRLD11 - INVESTO FTSE GLOBAL EQUITIES ETF FII IE,BANCO BTG PACTUAL S.A.,1,130.86,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,WRLD11,INVESTO FTSE GLOBAL EQUITIES ETF FII IE,BANCO BTG PACTUAL S.A.,130.86,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""WRLD11 - INVESTO FTSE GLOBAL EQUITIES ETF FII IE"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""130.86"",""valor_operacao"":""130.86""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,XFIX11 - TREND ETF IFIX-L FUNDO DE ÍNDICE - INVEST EXTERIOR,BANCO BTG PACTUAL S/A,8,12.63,101.04,CREDITO,2025-09-29,Transferência - Liquidação,XFIX11 - TREND ETF IFIX-L FUNDO DE ÍNDICE - INVEST EXTERIOR,BANCO BTG PACTUAL S.A.,8,12.63,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,XFIX11,TREND ETF IFIX-L FUNDO DE ÍNDICE - INVEST EXTERIOR,BANCO BTG PACTUAL S.A.,101.04,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""XFIX11 - TREND ETF IFIX-L FUNDO DE ÍNDICE - INVEST EXTERIOR"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""8"",""preco_unitario"":""12.63"",""valor_operacao"":""101.04""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
Credito,29/09/2025,Transferência - Liquidação,XPCI11 - XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S/A,1,83.74,83.74,CREDITO,2025-09-29,Transferência - Liquidação,XPCI11 - XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S.A.,1,83.74,TRANSFERENCIA,TRANSFERENCIA_LIQUIDACAO,XPCI11,XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S.A.,83.74,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""XPCI11 - XP CREDITO IMOBILIÁRIO - FDO INV IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""83.74"",""valor_operacao"":""83.74""}",transferência/liquidação,depende da direção,pode alterar,pode alterar,sim,não,impacto_mapeado_como_revisao
