data_evento,categoria_evento,operacao,entrada_saida,ticker,ativo_nome,instituicao,quantidade,preco_unitario,valor_total,impacto_caixa,impacto_posicao,impacto_custo_medio,revisao_manual,inconsistencia_qtd_preco_valor,status_importacao,motivo_revisar,linha_origem,origem_data,origem_movimentacao,origem_produto,origem_instituicao,origem_quantidade,origem_preco_unitario,origem_valor_operacao,auditoria_valor_original
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,PATL11,PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,1,58.47,58.47,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,524,29/09/2025,Transferência - Liquidação,PATL11 - PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S/A,1,58.47,58.47,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PATL11 - PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""58.47"",""valor_operacao"":""58.47""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,PETR4,PETROLEO BRASILEIRO S.A. - PETROBRAS,BANCO BTG PACTUAL S.A.,2,32.4,64.8,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,525,29/09/2025,Transferência - Liquidação,PETR4 - PETROLEO BRASILEIRO S/A - PETROBRAS,BANCO BTG PACTUAL S/A,2,32.4,64.8,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PETR4 - PETROLEO BRASILEIRO S/A - PETROBRAS"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""32.4"",""valor_operacao"":""64.8""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,PRIO3,PRIO S.A.,BANCO BTG PACTUAL S.A.,1,39.05,39.05,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,526,29/09/2025,Transferência - Liquidação,PRIO3 - PRIO S.A.,BANCO BTG PACTUAL S/A,1,39.05,39.05,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PRIO3 - PRIO S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""39.05"",""valor_operacao"":""39.05""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,PSSA3,PORTO SEGURO S.A.,BANCO BTG PACTUAL S.A.,1,50.65,50.65,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,527,29/09/2025,Transferência - Liquidação,PSSA3 - PORTO SEGURO S/A,BANCO BTG PACTUAL S/A,1,50.65,50.65,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""PSSA3 - PORTO SEGURO S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""50.65"",""valor_operacao"":""50.65""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,RZAG11,FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB,BANCO BTG PACTUAL S.A.,6,9.13,54.78,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,528,29/09/2025,Transferência - Liquidação,RZAG11 - FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB,BANCO BTG PACTUAL S/A,6,9.13,54.78,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""RZAG11 - FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""6"",""preco_unitario"":""9.13"",""valor_operacao"":""54.78""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,BANCO BTG PACTUAL S.A.,1,81.73,81.73,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,529,29/09/2025,Transferência - Liquidação,RZAK11 - RIZA AKIN FDO. INV. IMOB. FII,BANCO BTG PACTUAL S/A,1,81.73,81.73,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""RZAK11 - RIZA AKIN FDO. INV. IMOB. FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""81.73"",""valor_operacao"":""81.73""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,SAPR4,CIA DE SANEAMENTO DO PARANA - SANEPAR,BANCO BTG PACTUAL S.A.,7,7.17,50.19,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,530,29/09/2025,Transferência - Liquidação,SAPR4 - CIA DE SANEAMENTO DO PARANA - SANEPAR,BANCO BTG PACTUAL S/A,7,7.17,50.19,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""SAPR4 - CIA DE SANEAMENTO DO PARANA - SANEPAR"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""7"",""preco_unitario"":""7.17"",""valor_operacao"":""50.19""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,SLCE3,SLC AGRICOLA S.A.,BANCO BTG PACTUAL S.A.,3,16.5,49.5,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,531,29/09/2025,Transferência - Liquidação,SLCE3 - SLC AGRICOLA S.A.,BANCO BTG PACTUAL S/A,3,16.5,49.5,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""SLCE3 - SLC AGRICOLA S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""3"",""preco_unitario"":""16.5"",""valor_operacao"":""49.5""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,TAEE11,TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S.A.,BANCO BTG PACTUAL S.A.,1,36.4,36.4,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,532,29/09/2025,Transferência - Liquidação,TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A,BANCO BTG PACTUAL S/A,1,36.4,36.4,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""TAEE11 - TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""36.4"",""valor_operacao"":""36.4""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,BANCO BTG PACTUAL S.A.,1,81.65,81.65,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,533,29/09/2025,Transferência - Liquidação,TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB,BANCO BTG PACTUAL S/A,1,81.65,81.65,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""TEPP11 - TELLUS PROPERTIES - FDO INV. IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""81.65"",""valor_operacao"":""81.65""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,TIMS3,TIM S.A.,BANCO BTG PACTUAL S.A.,2,22.88,45.76,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,534,29/09/2025,Transferência - Liquidação,TIMS3 - TIM S.A.,BANCO BTG PACTUAL S/A,2,22.88,45.76,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""TIMS3 - TIM S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""22.88"",""valor_operacao"":""45.76""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,TRXF11,TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S.A.,1,97.13,97.13,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,535,29/09/2025,Transferência - Liquidação,TRXF11 - TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S/A,1,97.13,97.13,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""TRXF11 - TRX REAL ESTATE FDO. INV. IMOB. - FII"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""97.13"",""valor_operacao"":""97.13""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,UNIP3,UNIPAR CARBOCLORO S.A.,BANCO BTG PACTUAL S.A.,1,62.26,62.26,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,536,29/09/2025,Transferência - Liquidação,UNIP3 - UNIPAR CARBOCLORO S.A.,BANCO BTG PACTUAL S/A,1,62.26,62.26,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""UNIP3 - UNIPAR CARBOCLORO S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""62.26"",""valor_operacao"":""62.26""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,VILG11,FII VINCI LG,BANCO BTG PACTUAL S.A.,1,88.58,88.58,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,537,29/09/2025,Transferência - Liquidação,VILG11 - FII VINCI LG,BANCO BTG PACTUAL S/A,1,88.58,88.58,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""VILG11 - FII VINCI LG"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""88.58"",""valor_operacao"":""88.58""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,VIVT3,TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S.A.,2,33.2,66.4,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,538,29/09/2025,Transferência - Liquidação,VIVT3 - TELEFONICA BRASIL S.A.,BANCO BTG PACTUAL S/A,2,33.2,66.4,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""VIVT3 - TELEFONICA BRASIL S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""33.2"",""valor_operacao"":""66.4""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,VULC3,VULCABRAS S.A.,BANCO BTG PACTUAL S.A.,2,19.49,38.98,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,539,29/09/2025,Transferência - Liquidação,VULC3 - VULCABRAS S.A.,BANCO BTG PACTUAL S/A,2,19.49,38.98,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""VULC3 - VULCABRAS S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""19.49"",""valor_operacao"":""38.98""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,WEGE3,WEG S.A.,BANCO BTG PACTUAL S.A.,1,36.37,36.37,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,540,29/09/2025,Transferência - Liquidação,WEGE3 - WEG S.A.,BANCO BTG PACTUAL S/A,1,36.37,36.37,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""WEGE3 - WEG S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""36.37"",""valor_operacao"":""36.37""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,WRLD11,INVESTO FTSE GLOBAL EQUITIES ETF FII IE,BANCO BTG PACTUAL S.A.,1,130.86,130.86,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,541,29/09/2025,Transferência - Liquidação,WRLD11 - INVESTO FTSE GLOBAL EQUITIES ETF FII IE,BANCO BTG PACTUAL S/A,1,130.86,130.86,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""WRLD11 - INVESTO FTSE GLOBAL EQUITIES ETF FII IE"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""130.86"",""valor_operacao"":""130.86""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,XFIX11,TREND ETF IFIX-L FUNDO DE ÍNDICE - INVEST EXTERIOR,BANCO BTG PACTUAL S.A.,8,12.63,101.04,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,542,29/09/2025,Transferência - Liquidação,XFIX11 - TREND ETF IFIX-L FUNDO DE ÍNDICE - INVEST EXTERIOR,BANCO BTG PACTUAL S/A,8,12.63,101.04,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""XFIX11 - TREND ETF IFIX-L FUNDO DE ÍNDICE - INVEST EXTERIOR"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""8"",""preco_unitario"":""12.63"",""valor_operacao"":""101.04""}"
2025-09-29,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,XPCI11,XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S.A.,1,83.74,83.74,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,543,29/09/2025,Transferência - Liquidação,XPCI11 - XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S/A,1,83.74,83.74,"{""entrada_saida"":""Credito"",""data"":""29/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""XPCI11 - XP CREDITO IMOBILIÁRIO - FDO INV IMOB"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""83.74"",""valor_operacao"":""83.74""}"
2025-09-26,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,DEBB11,BTG PACTUAL TEVA DEBÊNTURES DI FUNDO DE ÍNDICE,BANCO BTG PACTUAL S.A.,7,15.09,105.63,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,545,26/09/2025,Transferência - Liquidação,DEBB11 - BTG PACTUAL TEVA DEBÊNTURES DI FUNDO DE ÍNDICE,BANCO BTG PACTUAL S/A,7,15.09,105.63,"{""entrada_saida"":""Credito"",""data"":""26/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""DEBB11 - BTG PACTUAL TEVA DEBÊNTURES DI FUNDO DE ÍNDICE"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""7"",""preco_unitario"":""15.09"",""valor_operacao"":""105.63""}"
2025-09-26,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,IRFM11,IT NOW IRF-M P2 FUNDO DE ÍNDICE,BANCO BTG PACTUAL S.A.,1,93.69,93.69,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,546,26/09/2025,Transferência - Liquidação,IRFM11 - IT NOW IRF-M P2 FUNDO DE ÍNDICE,BANCO BTG PACTUAL S/A,1,93.69,93.69,"{""entrada_saida"":""Credito"",""data"":""26/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""IRFM11 - IT NOW IRF-M P2 FUNDO DE ÍNDICE"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""93.69"",""valor_operacao"":""93.69""}"
2025-09-26,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,LFTS11,INVESTO TEVA TESOURO SELIC ETF – FDO INV INDICE,BANCO BTG PACTUAL S.A.,1,140.3,140.3,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,547,26/09/2025,Transferência - Liquidação,LFTS11 - INVESTO TEVA TESOURO SELIC ETF – FDO INV INDICE,BANCO BTG PACTUAL S/A,1,140.3,140.3,"{""entrada_saida"":""Credito"",""data"":""26/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""LFTS11 - INVESTO TEVA TESOURO SELIC ETF – FDO INV INDICE"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""1"",""preco_unitario"":""140.3"",""valor_operacao"":""140.3""}"
2025-09-26,transferência/liquidação,TRANSFERENCIA_LIQUIDACAO,CREDITO,NTNS11,INVESTO TEVA TESOURO IPCA+ 0 A 4 ANOS ETF FDO IND,BANCO BTG PACTUAL S.A.,2,60.13,120.26,depende da direção,pode alterar,pode alterar,TRUE,FALSE,REVISAR,revisao_manual,548,26/09/2025,Transferência - Liquidação,NTNS11 - INVESTO TEVA TESOURO IPCA+ 0 A 4 ANOS ETF FDO IND,BANCO BTG PACTUAL S/A,2,60.13,120.26,"{""entrada_saida"":""Credito"",""data"":""26/09/2025"",""movimentacao"":""Transferência - Liquidação"",""produto"":""NTNS11 - INVESTO TEVA TESOURO IPCA+ 0 A 4 ANOS ETF FDO IND"",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""2"",""preco_unitario"":""60.13"",""valor_operacao"":""120.26""}"
2025-09-25,resgate,RESGATE_ANTECIPADO,DEBITO,CDB,CDBB246LJLE - BANCO BTG PACTUAL S.A.,BANCO BTG PACTUAL S.A.,312467,0.01,3486.03,aumenta,reduz posição,não altera para posição remanescente,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,549,25/09/2025,RESGATE ANTECIPADO,CDB - CDBB246LJLE - BANCO BTG PACTUAL S.A.,BANCO BTG PACTUAL S/A,312467,0.01,3486.03,"{""entrada_saida"":""Debito"",""data"":""25/09/2025"",""movimentacao"":""RESGATE ANTECIPADO"",""produto"":""CDB - CDBB246LJLE - BANCO BTG PACTUAL S.A."",""instituicao"":""BANCO BTG PACTUAL S/A"",""quantidade"":""312467"",""preco_unitario"":""0.01"",""valor_operacao"":""3486.03""}"
2025-09-22,vencimento,VENCIMENTO,DEBITO,LCA,24I02490726 - BANCO ABC-BRASIL S.A.,NU INVEST CORRETORA DE VALORES S.A.,5000,,,aumenta,encerra posição do título,não altera,TRUE,FALSE,REVISAR,revisao_manual,551,22/09/2025,VENCIMENTO,LCA - 24I02490726 - BANCO ABC-BRASIL S/A,NU INVEST CORRETORA DE VALORES S.A.,5000,-,-,"{""entrada_saida"":""Debito"",""data"":""22/09/2025"",""movimentacao"":""VENCIMENTO"",""produto"":""LCA - 24I02490726 - BANCO ABC-BRASIL S/A"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""5000"",""preco_unitario"":"" -"",""valor_operacao"":"" -""}"
2025-09-09,atualização,ATUALIZACAO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,26,,,depende da liquidação,sem alteração,pode alterar base contábil,TRUE,FALSE,REVISAR,revisao_manual,564,09/09/2025,Atualização,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S/A,26,-,-,"{""entrada_saida"":""Credito"",""data"":""09/09/2025"",""movimentacao"":""Atualização"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""26"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-09-09,atualização,ATUALIZACAO,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,,,depende da liquidação,sem alteração,pode alterar base contábil,TRUE,FALSE,REVISAR,revisao_manual,565,09/09/2025,Atualização,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,-,-,"{""entrada_saida"":""Credito"",""data"":""09/09/2025"",""movimentacao"":""Atualização"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-09-03,juros sobre capital próprio,JCP,CREDITO,VALE3,VALE S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,3,1.895,4.83,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,567,03/09/2025,Juros Sobre Capital Próprio,VALE3 - VALE S.A.,GENIAL INSTITUCIONAL CCTVM S/A,3,1.895,4.83,"{""entrada_saida"":""Credito"",""data"":""03/09/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""VALE3 - VALE S.A."",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""3"",""preco_unitario"":""1.895"",""valor_operacao"":""4.83""}"
2025-09-01,juros sobre capital próprio,JCP,CREDITO,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.019,0.23,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,568,01/09/2025,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.019,0.23,"{""entrada_saida"":""Credito"",""data"":""01/09/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.019"",""valor_operacao"":""0.23""}"
2025-08-01,juros sobre capital próprio,JCP,CREDITO,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.019,0.23,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,584,01/08/2025,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.019,0.23,"{""entrada_saida"":""Credito"",""data"":""01/08/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.019"",""valor_operacao"":""0.23""}"
2025-07-31,juros sobre capital próprio,JCP,CREDITO,BBDC4,BANCO BRADESCO S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,14,0.294,3.5,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,585,31/07/2025,Juros Sobre Capital Próprio,BBDC4 - BANCO BRADESCO S/A,GENIAL INSTITUCIONAL CCTVM S/A,14,0.294,3.5,"{""entrada_saida"":""Credito"",""data"":""31/07/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""BBDC4 - BANCO BRADESCO S/A"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""14"",""preco_unitario"":""0.294"",""valor_operacao"":""3.5""}"
2025-07-29,atualização,ATUALIZACAO,CREDITO,VALE3,VALE S.A.,GENIAL INSTITUCIONAL CCTVM S.A.,3,,,depende da liquidação,sem alteração,pode alterar base contábil,TRUE,FALSE,REVISAR,revisao_manual,586,29/07/2025,Atualização,VALE3 - VALE S.A.,GENIAL INSTITUCIONAL CCTVM S/A,3,-,-,"{""entrada_saida"":""Credito"",""data"":""29/07/2025"",""movimentacao"":""Atualização"",""produto"":""VALE3 - VALE S.A."",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""3"",""preco_unitario"":"" - "",""valor_operacao"":"" - ""}"
2025-07-07,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S.A.,26,0.073,1.61,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,601,07/07/2025,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",GENIAL INSTITUCIONAL CCTVM S/A,26,0.073,1.61,"{""entrada_saida"":""Credito"",""data"":""07/07/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""GENIAL INSTITUCIONAL CCTVM S/A"",""quantidade"":""26"",""preco_unitario"":""0.073"",""valor_operacao"":""1.61""}"
2025-07-07,juros sobre capital próprio,JCP,CREDITO,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.073,0.62,aumenta,sem alteração,não altera,TRUE,TRUE,REVISAR,revisao_manual;inconsistencia_qtd_preco_valor,602,07/07/2025,Juros Sobre Capital Próprio,"B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO",NU INVEST CORRETORA DE VALORES S.A.,10,0.073,0.62,"{""entrada_saida"":""Credito"",""data"":""07/07/2025"",""movimentacao"":""Juros Sobre Capital Próprio"",""produto"":""B3SA3 - B3 S.A. - BRASIL, BOLSA, BALCÃO"",""instituicao"":""NU INVEST CORRETORA DE VALORES S.A."",""quantidade"":""10"",""preco_unitario"":""0.073"",""valor_operacao"":""0.62""}"
